6062,Yes,500000
6063,Yes,500000
6064,Yes,500000
6065,Yes,500000
6066,Yes,500000
6067,Yes,500000
6068,Yes,500000
6069,Yes,500000
6070,Yes,500000
6071,Yes,500000
6072,Yes,500000
6073,Yes,500000
6074,Yes,500000
6076,Yes,500000
6077,Yes,500000
6078,Yes,500000
6079,Yes,500000
6081,Yes,500000
6082,Yes,500000
6083,Refer,500000
6084,Refer,500000
6090,Yes,500000
6100,Yes,500000
6101,Yes,500000
6102,Yes,500000
6103,Yes,500000
6104,Yes,500000
6105,Yes,500000
6106,Yes,500000
6107,Yes,500000
6108,Yes,500000
6109,Yes,500000
6110,Yes,500000
6111,Yes,500000
6112,Yes,500000
6121,Yes,500000
6122,Yes,500000
6123,Yes,500000
6124,Refer,500000
6125,Refer,500000
6147,Yes,500000
6148,Yes,500000
6149,Yes,500000
6150,Yes,500000
6151,Yes,500000
6152,Yes,500000
6153,Yes,500000
6154,Yes,500000
6155,Yes,500000
6156,Yes,1000000
6157,Yes,500000
6158,Yes,1000000
6159,Yes,500000
6160,Yes,1000000
6162,Yes,500000
6163,Yes,500000
6164,Yes,500000
6165,Yes,500000
6166,Yes,500000
6167,Yes,500000
6168,Yes,500000
6169,Yes,500000
6170,Yes,500000
6171,Yes,500000
6172,Yes,500000
6173,Yes,500000
6174,Yes,500000
6175,Yes,500000
6176,Yes,500000
6180,Yes,500000
6181,Yes,500000
6182,Yes,500000
6207,Refer,500000
6208,Yes,500000
6209,Yes,500000
6210,Yes,500000
6211,Yes,500000
6213,Refer,500000
6214,Refer,500000
6229,Refer,500000
6230,Refer,500000
6232,Refer,500000
6233,Refer,500000
6271,Refer,500000
6280,Refer,500000
6281,Refer,500000
6282,Refer,500000
6284,Refer,500000
6285,Refer,500000
6290,Refer,500000
6432,Refer,250000
6530,Refer,250000
6726,Refer,500000
7000,Refer,500000
7004,Refer,500000
7005,Refer,500000
7007,Refer,500000
7008,Refer,500000
7009,Refer,500000
7010,Refer,500000
7011,Refer,500000
7015,Refer,500000
7017,Refer,500000
7018,Refer,500000
7019,Refer,500000
7021,Refer,500000
7024,Refer,500000
7050,Refer,500000
7052,Refer,500000
7053,Refer,500000
7054,Refer,500000
7055,Refer,500000
7170,Refer,500000
7171,Refer,500000
7172,Refer,500000
7248,Refer,500000
7249,Refer,500000
7250,Refer,500000
7277,Refer,500000
7290,Refer,500000
7300,Refer,500000
7310,Refer,500000
2427,Refer,1000000
2446,Refer,1000000
2548,Refer,1000000
2790,Refer,1000000
3444,Refer,1000000
3336,Yes,1000000
